nan,nan,nan,0.052795912,29.49838624,nan,1.7254679419999999,nan,nan,0.24990123600000003,1.5900996269999998,nan,nan,-0.14321419400000002,nan,nan,nan
-0.283944895,3.852802123,nan,-0.5689862960000001,2.129136591,nan,0.19011859,-68.50921242,nan,0.26528770100000004,-0.264520417,0.15844520199999998,-0.239746777,2.9082171910000003,-1.444998834,1.209016321,nan
nan,nan,nan,nan,nan,nan,2.781515773,172.9611334,nan,nan,-0.9681817309999999,-0.451777153,nan,nan,1.133274009,nan,nan
-41.34141877,-0.656534583,nan,nan,65.8489575,14.34025222,nan,104.6644617,0.44778200100000004,0.194901248,-0.634329922,0.08057787200000001,-0.7495372229999999,-0.9390677559999999,nan,0.238349988,0.871761562
-10.72130956,-7.640812826,nan,nan,15.90352225,9.863177018,nan,-8.280141441,nan,0.51790263,nan,-0.155706123,nan,-1.899811671,nan,0.544285445,-1.5375796469999998
2.435453549,1.46427186,0.421025197,nan,nan,nan,nan,nan,-0.639111994,-0.036315167999999995,nan,nan,0.9272535959999999,nan,-1.239446357,-0.114893535,nan
3.613371652,7.469378957000001,nan,0.014280623000000001,-6.980775529,-7.105771261,-0.867877338,nan,nan,-0.249040001,nan,nan,-6.0830925460000005,2.2394295019999997,-1.164139229,nan,-0.553039531
-26.08146186,-2.267873239,nan,-0.18174117,-21.65657946,-24.520260999999998,-1.084575705,nan,-1.200833335,nan,nan,nan,3.203280125,3.153783023,0.44907882299999996,nan,-0.903964781
15.50966753,6.877826057999999,0.029745554,nan,nan,nan,-1.514845005,nan,-0.44428381299999997,-0.206552723,0.996701622,nan,nan,-0.544537301,nan,nan,nan
nan,3.452697763,nan,0.649057482,47.00291967,82.42769821,1.108677471,26.2764336,nan,-0.25713931100000004,nan,nan,5.07825258,2.4016180819999997,nan,nan,nan
-15.89986607,-2.560895267,nan,nan,7.000726837,-6.913135675,0.6100375370000001,70.61951074,0.9059811059999999,nan,nan,-0.377768127,0.668592565,-0.334206028,-2.019686095,-1.08408367,0.444534916
nan,9.266714443,nan,nan,3.817284149,nan,nan,-11.85457668,3.2816760639999996,0.5284466560000001,nan,nan,nan,7.2372224439999995,nan,2.134404045,nan
nan,-3.348279494,nan,-0.569580298,29.79300444,nan,nan,119.2919189,nan,nan,nan,nan,nan,-0.4443755999999999,-3.456232234,nan,-1.810283602
nan,nan,-0.335177075,0.5790699189999999,-17.11111767,nan,-2.059988496,-154.1711535,-0.137154015,0.283865586,nan,-0.416323911,0.564963444,0.19133915699999998,nan,1.736330095,nan
-19.20637166,nan,nan,0.373594236,-24.43099035,-14.71836752,-2.006505727,nan,nan,-0.36490335700000004,nan,nan,nan,nan,4.328317552,0.555464527,0.907890338
nan,-4.470892325,-0.03601899,-1.031049423,48.74653619,20.202823000000002,1.3839869280000001,nan,0.677834176,0.283575621,nan,-0.08612014900000001,-1.9613186630000001,0.422898266,-0.232764988,0.792490885,nan
nan,nan,0.43471925,0.27055611399999996,2.069800484,14.23086307,0.54696074,14.30933235,nan,0.022310495,-0.808969904,nan,5.879178952999999,-0.233551747,nan,nan,-0.13834701
nan,0.929242473,-0.127542842,0.455417379,-11.55529991,nan,nan,88.55641324,0.596276845,0.20541342399999998,-0.804215621,-0.357770515,-0.9480023759999999,nan,-1.4386712330000002,1.716314951,nan
14.42089622,nan,nan,nan,47.82353331,38.75959898,2.915962861,nan,nan,0.310968872,1.663249108,0.167582468,nan,nan,nan,0.229365773,-1.867571625
3.803797753,2.04284583,-0.0089188,nan,nan,26.24320019,nan,nan,nan,0.24146319800000002,nan,nan,-2.127314519,1.061863022,-0.548249569,nan,-0.543997081
nan,nan,nan,nan,nan,nan,nan,nan,0.7043685940000001,nan,-0.855498005,nan,nan,-0.847141191,-0.199503508,0.36722278399999997,-0.087698272
31.90478621,nan,nan,nan,nan,1.6292759780000001,nan,23.04625572,nan,-0.076709005,nan,0.7721028590000001,-0.015364839,nan,nan,1.66791093,1.6562174669999998
4.681238392,nan,-0.161398181,nan,6.463438421,-0.145819862,-1.5085075209999999,-34.20800277,1.502062657,0.42389895,0.394489949,0.740079783,2.358161279,-1.8111426640000001,0.35527186200000005,nan,nan
nan,nan,nan,0.44988983299999996,nan,-47.84569225,-2.910413338,-138.9688732,-0.5927135339999999,-0.17191573100000002,nan,-0.42105618100000003,nan,nan,nan,1.6798878959999999,2.873016098
nan,nan,0.110184799,0.142645216,nan,nan,-0.555392325,-71.99924048,-0.412158346,nan,nan,-0.37446398399999997,-2.08102499,-0.38056239,nan,0.035659478,0.004985346
8.076981024,nan,0.37980296799999996,0.444138356,43.11663997,nan,1.5460638869999999,68.71634574,nan,0.245329328,-0.8788655559999999,nan,-0.589254461,nan,nan,-0.6662948360000001,1.33312222
